index,price,Month,food_id,num_orders
3207,328.86,10,19,271
3208,328.86,11,19,148
3209,328.89,5,19,1203
3210,329.83,1,19,2673
3211,329.83,2,19,351
3212,329.86,2,19,2050
3213,329.86,3,19,2822
3214,329.86,5,19,944
3215,329.86,11,19,636
3216,329.86,12,19,337
3217,330.77,7,26,122
3218,330.83,1,19,3011
3219,330.83,9,15,257
3220,331.74,8,22,324
3221,331.77,7,26,217
3222,331.8,4,25,432
3223,331.8,10,24,14
3224,332.71,1,21,67
3225,332.71,2,25,501
3226,332.74,6,20,121
3227,333.68,9,25,526
3228,333.74,6,21,53
3229,333.74,6,22,486
3230,334.65,9,25,379
3231,335.62,6,20,135
3232,335.62,9,24,149
3233,335.62,10,20,109
3234,335.62,11,20,54
3235,335.65,9,23,230
3236,335.65,9,24,337
3237,335.68,9,24,202
3238,335.68,9,25,364
3239,336.59,9,23,216
3240,336.59,9,25,582
3241,336.62,9,20,108
3242,336.62,9,25,472
3243,336.62,10,20,107
3244,336.62,12,20,123
3245,336.65,1,21,96
3246,336.65,5,24,258
3247,337.59,9,20,96
3248,337.59,9,23,337
3249,337.62,1,21,123
3250,337.62,6,20,134
3251,337.62,7,20,176
3252,337.62,9,20,122
3253,337.62,10,20,122
3254,337.62,11,20,42
3255,337.62,12,18,418
3256,337.62,12,20,80
3257,338.53,1,20,216
3258,338.53,2,20,107
3259,338.53,4,20,67
3260,338.53,5,23,109
3261,338.53,6,20,96
3262,338.53,8,20,513
3263,338.53,10,20,41
3264,338.53,11,20,273
3265,338.53,12,20,123
3266,338.56,11,22,1040
3267,338.59,9,24,285
3268,338.59,9,25,513
3269,338.59,10,20,175
3270,339.5,2,23,163
3271,339.5,3,20,148
3272,339.5,6,20,107
3273,339.5,11,20,446
3274,339.53,1,20,55
3275,339.53,1,32,202
3276,339.53,2,20,217
3277,339.53,3,20,27
3278,339.53,4,20,256
3279,339.53,5,20,215
3280,339.53,6,20,136
3281,339.53,9,23,243
3282,339.53,12,20,107
3283,339.56,12,22,473
3284,340.5,1,21,53
3285,340.5,2,20,270
3286,340.5,3,20,404
3287,340.5,4,20,255
3288,340.5,4,26,231
3289,340.5,11,20,230
3290,340.5,12,20,150
3291,340.53,1,20,67
3292,340.53,1,32,298
3293,340.53,2,20,109
3294,340.53,3,20,258
3295,340.53,7,20,135
3296,340.53,8,20,462
3297,340.53,9,23,177
3298,340.53,10,20,271
3299,341.47,12,26,123
3300,341.5,6,20,432
3301,341.5,6,26,188
3302,341.5,12,20,242
3303,342.41,8,20,242
3304,342.44,5,24,107
3305,342.44,5,25,420
3306,342.44,9,20,204
3307,342.47,5,24,134
3308,342.47,12,26,82
3309,343.38,3,26,163
3310,343.38,5,24,108
3311,343.41,3,24,107
3312,343.41,9,19,1133
3313,343.44,5,20,95
3314,343.44,5,23,148
3315,344.35,6,22,567
3316,344.35,7,26,136
3317,344.35,12,19,377
3318,345.32,8,19,1068
3319,345.35,12,19,379
3320,345.38,5,25,377
3321,346.29,4,20,163
3322,346.29,7,19,879
3323,346.29,9,19,1323
3324,346.32,6,19,1066
3325,346.35,10,20,122
3326,347.26,1,20,203
3327,347.26,2,20,150
3328,347.26,8,20,13
3329,347.26,11,20,201
3330,347.26,12,20,96
3331,347.29,6,19,960
3332,347.29,7,19,3131
3333,347.29,9,19,1377
3334,348.26,1,20,176
3335,348.26,5,25,243
3336,348.26,9,20,163
3337,348.26,11,20,67
3338,348.26,12,20,81
3339,348.29,6,19,1864
3340,348.29,8,19,2336
3341,349.23,11,25,271
3342,349.26,6,22,337
3343,349.26,7,20,176
3344,349.26,8,20,163
3345,349.26,9,20,190
3346,349.26,11,20,135
3347,349.26,12,20,121
3348,350.17,9,22,378
3349,351.2,5,23,271
3350,351.2,8,22,188
3351,353.08,5,23,107
3352,353.08,5,25,216
3353,353.14,5,24,175
3354,353.14,11,22,501
3355,355.99,10,23,42
3356,356.05,5,25,177
3357,357.93,4,20,68
3358,357.93,12,28,203
3359,357.93,12,29,216
3360,357.99,1,22,432
3361,357.99,11,20,176
3362,358.93,3,20,217
3363,358.93,5,20,122
3364,358.93,5,24,121
3365,358.93,5,25,501
3366,358.93,12,28,41
3367,358.93,12,29,284
3368,359.93,3,20,94
3369,359.93,4,20,205
3370,359.93,12,28,95
3371,360.9,5,25,539
3372,360.9,10,24,134
3373,361.81,1,22,352
3374,361.81,2,22,865
3375,361.81,3,22,352
3376,361.81,5,18,890
3377,361.81,5,22,472
3378,361.81,7,22,379
3379,361.81,8,22,851
3380,361.81,9,22,703
3381,361.81,10,22,134
3382,361.81,11,22,458
3383,361.81,12,22,1012
3384,361.84,3,23,203
3385,361.84,5,24,231
3386,361.84,6,25,202
3387,362.78,2,20,123
3388,362.81,2,22,446
3389,362.81,3,22,446
3390,362.81,5,22,944
3391,362.81,7,22,809
3392,362.81,8,22,1056
3393,362.81,9,22,406
3394,362.81,11,22,258
3395,362.81,11,23,40
3396,362.84,10,23,134
3397,363.81,1,22,840
3398,363.81,5,18,703
3399,363.81,5,22,473
3400,363.81,6,22,107
3401,363.81,7,22,678
3402,363.81,8,22,351
3403,363.81,9,22,229
3404,363.81,10,22,850
3405,363.81,12,22,445
3406,364.72,1,32,150
3407,364.75,11,25,270
3408,366.72,5,23,242
3409,367.63,8,23,15
3410,367.63,10,20,163
3411,367.63,11,20,148
3412,367.69,10,25,203
3413,368.6,10,24,150
3414,368.6,11,24,54
3415,368.63,5,23,108
3416,368.66,11,31,391
3417,369.6,11,30,285
3418,369.63,10,20,67
3419,369.63,10,25,216
3420,370.6,9,24,42
3421,371.51,2,24,176
3422,372.48,10,19,1027
3423,372.51,9,23,81
3424,372.51,11,20,121
3425,372.51,11,31,377
3426,373.45,2,25,204
3427,373.45,5,31,148
3428,373.45,8,25,310
3429,373.48,7,23,123
3430,373.51,5,23,324
3431,374.42,2,23,94
3432,374.42,6,23,96
3433,374.45,10,25,230
3434,374.48,6,24,135
3435,375.42,9,24,135
3436,375.45,7,24,176
3437,375.45,11,30,242
3438,376.36,10,25,244
3439,376.39,6,24,163
3440,376.39,6,30,271
3441,376.39,6,31,284
3442,376.39,9,24,82
3443,376.42,6,25,162
3444,377.33,6,23,177
3445,377.33,8,24,148
3446,377.33,10,19,1025
3447,377.33,11,19,1215
3448,377.33,12,19,1865
3449,377.36,2,24,175
3450,377.36,5,25,217
3451,377.36,11,19,1661
3452,377.36,11,20,296
3453,377.36,12,25,162
3454,377.39,5,26,109
3455,377.39,8,23,80
3456,378.3,5,25,377
3457,378.3,6,23,40
3458,378.3,9,25,338
3459,378.33,2,25,190
3460,378.33,10,19,1160
3461,378.33,11,19,2836
3462,378.33,11,24,121
3463,378.33,12,19,1053
3464,379.27,6,23,122
3465,379.3,10,23,80
3466,379.33,9,23,175
3467,379.33,10,19,1176
3468,379.33,12,19,998
3469,380.24,3,25,310
3470,380.24,7,25,203
3471,380.24,8,31,312
3472,380.24,10,25,257
3473,380.27,4,24,123
3474,380.27,7,31,162
3475,380.3,3,24,162
3476,380.3,8,25,285
3477,380.3,9,25,339
3478,380.3,10,25,243
3479,380.3,11,24,82
3480,381.21,10,24,109
3481,381.24,4,23,69
3482,381.24,5,23,188
3483,381.24,8,23,203
3484,381.24,10,23,161
3485,381.27,7,24,163
3486,381.27,7,25,257
3487,381.27,8,24,121
3488,381.27,8,25,257
3489,381.27,11,25,312
3490,382.18,4,26,122
3491,382.18,10,24,177
3492,382.21,3,23,81
3493,382.21,6,25,406
3494,382.21,12,23,215
3495,382.21,12,24,81
3496,382.24,6,24,134
3497,382.24,7,20,53
3498,382.24,8,25,229
3499,383.15,3,24,108
3500,383.15,10,25,379
3501,383.18,2,23,82
3502,383.18,7,25,189
3503,383.18,8,24,175
3504,383.18,10,24,135
3505,383.18,11,25,244
3506,383.21,6,23,69
3507,383.21,6,24,148
3508,384.12,8,24,134
3509,384.15,4,25,297
3510,384.15,6,24,109
3511,384.15,7,26,177
3512,384.15,11,23,55
3513,384.15,12,24,215
3514,385.09,8,25,392
3515,385.09,9,25,202
3516,385.09,10,23,243
3517,385.09,10,24,203
3518,385.09,12,23,177
3519,385.12,8,24,122
3520,385.12,12,25,204
3521,385.15,2,24,217
3522,385.15,6,31,364
3523,385.15,8,24,108
3524,385.15,11,25,231
3525,386.09,6,25,258
3526,386.09,8,23,203
3527,386.09,8,25,350
3528,386.09,11,24,148
3529,386.12,3,25,284
3530,386.12,5,24,136
3531,386.12,7,23,136
3532,386.12,11,24,28
3533,386.12,12,25,271
3534,387.03,1,26,122
3535,387.03,1,29,336
3536,387.03,1,37,1608
3537,387.03,1,39,1161
3538,387.03,2,20,42
3539,387.03,2,26,486
3540,387.03,2,30,230
3541,387.03,2,37,1133
3542,387.03,3,20,269
3543,387.03,3,21,135
3544,387.03,3,26,340
3545,387.03,3,28,82
3546,387.03,3,29,82
3547,387.03,3,31,203
3548,387.03,4,26,232
3549,387.03,5,26,449
3550,387.03,5,30,80
3551,387.03,5,31,94
3552,387.03,6,26,243
3553,387.03,6,28,80
3554,387.03,6,30,189
3555,387.03,6,31,244
3556,387.03,7,20,257
3557,387.03,7,26,338
3558,387.03,7,28,192
3559,387.03,7,30,364
3560,387.03,8,26,190
3561,387.03,8,30,461
3562,387.03,8,31,190
3563,387.03,8,32,81
3564,387.03,9,26,137
3565,387.03,9,30,149
3566,387.03,9,31,163
3567,387.03,10,26,337
3568,387.03,11,26,81
3569,387.03,11,28,136
3570,387.03,11,29,67
3571,387.03,12,23,107
3572,387.06,3,25,297
3573,387.09,6,25,175
3574,387.09,7,23,365
3575,387.09,7,24,161
3576,387.09,8,24,162
3577,387.09,8,25,420
3578,387.09,9,25,419
3579,387.09,11,23,271
3580,388.0,2,25,243
3581,388.0,3,23,108
3582,388.0,6,23,94
3583,388.0,7,25,216
3584,388.0,8,23,218
3585,388.0,8,24,95
3586,388.0,8,25,231
3587,388.0,9,24,53
3588,388.0,10,23,229
3589,388.0,10,24,82
3590,388.0,11,30,432
3591,388.0,12,24,122
3592,388.0,12,25,189
3593,388.0,12,30,242
3594,388.03,1,26,557
3595,388.03,1,28,163
3596,388.03,1,29,134
3597,388.03,1,38,1216
3598,388.03,2,20,42
3599,388.03,2,26,339
3600,388.03,2,31,311
3601,388.03,2,38,986
3602,388.03,2,39,1404
3603,388.03,3,20,121
3604,388.03,3,21,109
3605,388.03,3,26,393
3606,388.03,3,28,96
3607,388.03,3,29,230
3608,388.03,3,30,108
3609,388.03,4,26,296
3610,388.03,5,26,458
3611,388.03,6,26,624
3612,388.03,6,30,419
3613,388.03,6,31,379
3614,388.03,7,20,217
3615,388.03,7,26,69
3616,388.03,7,28,67
3617,388.03,7,29,82
3618,388.03,8,26,568
3619,388.03,8,30,256
3620,388.03,9,26,162
3621,388.03,9,30,432
3622,388.03,9,31,150
3623,388.03,10,26,286
3624,388.03,10,31,177
3625,388.03,11,26,784
3626,388.03,11,28,188
3627,388.03,11,30,203
3628,388.03,11,31,377
3629,388.03,12,26,379
3630,388.06,3,25,217
3631,388.06,6,25,567
3632,389.0,2,23,81
3633,389.0,2,24,121
3634,389.0,6,23,176
3635,389.0,6,24,163
3636,389.0,6,25,419
3637,389.0,7,23,94
3638,389.0,7,24,68
3639,389.0,8,23,472
3640,389.0,8,24,123
3641,389.0,9,23,96
3642,389.0,10,23,42
3643,389.0,11,23,42
3644,389.0,11,31,810
3645,389.0,12,30,202
3646,389.0,12,31,204
3647,389.03,1,26,327
3648,389.03,1,28,312
3649,389.03,1,29,68
3650,389.03,2,26,272
3651,389.03,2,30,298
3652,389.03,2,31,203
3653,389.03,3,21,176
3654,389.03,3,26,443
3655,389.03,3,28,40
3656,389.03,3,30,216
3657,389.03,4,26,134
3658,389.03,5,26,229
3659,389.03,5,30,313
3660,389.03,5,31,80
3661,389.03,6,26,230
3662,389.03,6,29,82
3663,389.03,6,30,258
3664,389.03,7,29,230
3665,389.03,7,31,473
3666,389.03,8,26,96
3667,389.03,8,30,150
3668,389.03,8,31,758
3669,389.03,8,32,163
3670,389.03,9,26,352
3671,389.03,9,30,284
3672,389.03,9,31,351
3673,389.03,10,25,432
3674,389.03,10,26,241
3675,389.03,10,30,69
3676,389.03,10,31,203
3677,389.03,11,26,458
3678,389.03,11,28,271
3679,389.03,11,29,243
3680,389.03,12,26,110
3681,389.94,12,23,42
3682,390.0,2,23,53
3683,390.0,3,23,121
3684,390.0,3,24,69
3685,390.0,6,24,81
3686,390.0,7,24,107
3687,390.0,8,23,148
3688,390.0,8,25,216
3689,390.0,10,23,202
3690,390.0,11,23,176
3691,390.0,11,24,42
3692,390.0,11,30,352
3693,390.0,12,23,163
3694,390.0,12,31,216
3695,390.91,7,25,217
3696,390.91,8,30,284
3697,391.94,3,20,121
3698,391.94,6,31,405
3699,392.85,8,31,175
3700,392.91,3,29,202
3701,393.88,2,21,26
3702,394.79,7,30,177
3703,394.82,3,28,122
3704,394.82,3,31,203
3705,394.85,9,31,242
3706,395.79,8,27,1188
3707,397.7,7,30,107
3708,397.73,5,24,175
3709,397.73,9,20,134
3710,398.67,11,29,68
3711,398.7,5,28,107
3712,398.7,10,30,123
3713,400.64,5,31,109
3714,401.58,10,23,40
3715,401.58,12,23,54
3716,401.64,7,20,188
3717,403.58,6,24,42
3718,403.58,7,24,42
3719,404.49,12,25,177
3720,406.43,2,20,310
3721,406.43,3,20,216
3722,406.43,4,20,191
3723,406.43,5,20,95
3724,406.43,6,20,391
3725,406.43,8,20,540
3726,406.43,9,20,215
3727,406.43,12,20,202
3728,407.43,1,20,174
3729,407.43,3,20,311
3730,407.43,4,20,499
3731,407.43,5,20,69
3732,407.43,7,20,190
3733,407.43,8,20,162
3734,407.43,9,20,323
3735,407.46,6,24,108
3736,408.43,1,20,135
3737,408.43,2,20,176
3738,408.43,3,20,230
3739,408.43,4,20,445
3740,408.43,4,25,67
3741,408.43,5,20,406
3742,408.43,6,20,312
3743,408.43,7,20,81
3744,408.43,8,20,150
3745,408.43,9,20,246
3746,408.43,10,20,484
3747,408.43,11,20,121
3748,408.43,12,20,458
3749,409.34,3,28,55
3750,409.4,12,23,163
3751,411.28,3,32,177
3752,412.28,3,32,53
3753,412.28,6,32,69
3754,412.28,7,32,68
3755,412.31,11,20,149
3756,413.25,3,27,1175
3757,413.28,3,32,110
3758,413.28,7,32,136
3759,415.22,2,27,945
3760,416.13,2,28,218
3761,416.13,2,29,150
3762,416.13,5,20,367
3763,416.13,6,20,394
3764,416.13,6,28,67
3765,416.13,7,20,324
3766,416.13,7,25,26
3767,416.13,9,20,325
3768,416.13,10,20,148
3769,416.13,10,25,67
3770,416.13,11,20,230
3771,416.13,12,20,284
3772,416.19,4,21,55
3773,416.19,10,20,176
3774,417.13,2,29,94
3775,417.13,4,20,148
3776,417.13,4,29,299
3777,417.13,5,20,135
3778,417.13,5,28,42
3779,417.13,6,29,150
3780,417.13,9,20,177
3781,417.13,10,20,336
3782,417.13,11,20,148
3783,417.13,12,20,161
3784,418.13,1,20,162
3785,418.13,2,28,122
3786,418.13,2,29,243
3787,418.13,3,24,68
3788,418.13,4,24,14
3789,418.13,4,28,109
3790,418.13,5,20,123
3791,418.13,5,28,121
3792,418.13,5,29,177
3793,418.13,6,20,109
3794,418.13,6,28,111
3795,418.13,6,29,175
3796,418.13,7,20,326
3797,418.13,9,20,82
3798,418.13,10,20,55
3799,418.13,12,20,96
3800,419.07,4,23,28
3801,420.01,4,28,108
3802,422.01,5,29,96
3803,422.95,3,30,134
3804,423.89,5,27,568
3805,423.92,5,27,1067
3806,424.86,4,23,55
3807,424.92,1,27,1067
3808,424.92,6,23,96
3809,425.83,10,23,82
3810,425.83,11,20,244
3811,425.83,12,25,163
3812,425.86,6,27,879
3813,426.8,7,20,135
3814,426.8,9,20,458
3815,427.8,7,20,204
3816,427.8,8,20,555
3817,427.8,9,20,135
3818,427.8,10,20,243
3819,427.83,6,27,918
3820,428.74,7,27,1080
3821,428.74,12,27,730
3822,428.8,7,20,351
3823,428.8,8,20,216
3824,428.8,11,24,54
3825,429.71,4,21,108
3826,429.74,7,27,1079
3827,429.74,12,25,284
3828,430.71,5,27,784
3829,430.74,9,29,82
3830,431.65,8,29,150
3831,431.71,2,31,203
3832,431.71,4,27,1149
3833,431.71,9,20,312
3834,431.71,11,24,188
3835,433.59,3,37,743
3836,433.59,4,33,3685
3837,433.59,7,23,42
3838,433.59,9,20,393
3839,433.59,10,33,2905
3840,433.62,11,37,460
3841,433.62,12,37,783
3842,433.65,10,27,649
3843,434.56,12,37,838
3844,434.56,12,39,757
3845,434.59,4,33,1700
3846,434.59,7,31,177
3847,434.59,9,20,323
3848,434.59,10,33,4361
3849,434.59,11,37,689
3850,434.62,7,24,40
3851,434.62,7,27,1108
3852,434.62,11,38,473
3853,435.53,1,37,958
3854,435.53,1,38,959
3855,435.53,2,21,68
3856,435.53,2,32,96
3857,435.53,2,38,770
3858,435.53,3,37,987
3859,435.53,3,38,1243
3860,435.53,3,39,890
3861,435.53,4,21,28
3862,435.53,5,21,15
3863,435.53,5,32,136
3864,435.53,8,32,26
3865,435.53,9,28,14
3866,435.53,9,35,973
3867,435.53,9,36,405
3868,435.53,10,28,109
3869,435.53,10,29,150
3870,435.53,11,20,337
3871,435.53,11,33,864
3872,435.53,11,38,501
3873,435.53,11,39,690
3874,435.53,12,32,41
3875,435.53,12,33,501
3876,435.56,10,33,2429
3877,435.56,12,38,959
3878,435.56,12,39,809
3879,435.59,4,20,175
3880,435.59,4,33,2443
3881,435.59,7,27,689
3882,435.59,10,33,460
3883,436.5,2,20,109
3884,436.5,3,31,69
3885,436.5,4,24,67
3886,436.53,2,21,13
3887,436.53,2,32,122
3888,436.53,2,37,1256
3889,436.53,3,20,447
3890,436.53,3,38,742
3891,436.53,4,20,68
3892,436.53,4,21,40
3893,436.53,5,20,297
3894,436.53,5,21,121
3895,436.53,5,32,15
3896,436.53,9,29,175
3897,436.53,9,34,621
3898,436.53,9,35,269
3899,436.53,10,25,54
3900,436.53,10,28,109
3901,436.53,11,33,2024
3902,436.53,11,39,716
3903,436.53,12,32,40
3904,436.53,12,33,1349
3905,436.56,12,38,891
3906,437.47,1,27,811
3907,437.47,3,27,809
3908,437.47,4,27,770
3909,437.47,9,27,730
3910,437.5,1,27,715
3911,437.5,2,20,190
3912,437.5,2,30,309
3913,437.5,2,31,365
3914,437.5,9,28,122
3915,437.5,10,33,2134
3916,437.53,2,20,53
3917,437.53,2,32,149
3918,437.53,4,20,258
3919,437.53,5,20,242
3920,437.53,5,32,26
3921,437.53,9,34,986
3922,437.53,9,35,528
3923,437.53,9,36,150
3924,437.53,10,25,136
3925,437.53,11,20,296
3926,437.53,12,32,54
3927,438.44,4,33,1323
3928,438.44,9,27,447
3929,438.44,10,27,852
3930,438.47,4,33,689
3931,438.47,6,27,824
3932,438.47,9,27,796
3933,438.47,10,27,825
3934,438.5,1,20,431
3935,438.5,2,20,352
3936,438.5,2,30,204
3937,438.5,4,33,2757
3938,438.5,10,33,1025
3939,438.5,12,20,231
3940,439.44,4,25,95
3941,439.47,2,27,756
3942,439.47,4,33,944
3943,439.47,12,27,1662
3944,440.38,5,24,54
3945,440.38,11,33,744
3946,440.41,9,34,702
3947,440.41,12,27,959
3948,440.44,1,39,1052
3949,440.44,4,27,1365
3950,440.44,9,27,904
3951,441.35,5,27,744
3952,441.38,3,27,689
3953,441.38,3,39,1891
3954,441.38,4,27,1025
3955,441.41,12,27,1444
3956,441.41,12,33,918
3957,442.32,3,37,447
3958,442.35,2,27,811
3959,442.35,10,20,447
3960,442.35,11,27,771
3961,442.38,11,27,1160
3962,443.32,3,25,230
3963,443.35,11,27,825
3964,444.26,8,27,958
3965,444.29,6,25,270
3966,444.32,2,39,1025
3967,444.32,3,20,189
3968,445.23,1,27,2714
3969,445.23,1,28,313
3970,445.23,1,29,95
3971,445.23,2,27,528
3972,445.23,2,28,260
3973,445.23,2,29,342
3974,445.23,3,27,878
3975,445.23,3,28,203
3976,445.23,3,29,218
3977,445.23,4,27,1553
3978,445.23,4,28,147
3979,445.23,4,29,377
3980,445.23,5,27,1039
3981,445.23,5,28,13
3982,445.23,5,29,390
3983,445.23,6,27,892
3984,445.23,6,28,55
3985,445.23,6,29,190
3986,445.23,7,27,1214
3987,445.23,7,28,457
3988,445.23,7,29,604
3989,445.23,8,28,205
3990,445.23,8,29,367
3991,445.23,9,27,986
3992,445.23,9,28,269
3993,445.23,9,29,148
3994,445.23,10,27,824
3995,445.23,10,28,370
3996,445.23,10,29,271
3997,445.23,10,32,96
3998,445.23,11,27,784
3999,445.23,11,28,393
4000,445.23,11,29,191
4001,445.23,12,27,2028
4002,445.23,12,28,189
4003,445.23,12,29,391
4004,445.26,1,27,879
4005,445.26,7,25,95
4006,445.26,10,27,755
4007,445.29,6,25,203
4008,445.29,10,20,122
4009,446.2,7,24,67
4010,446.23,1,27,892
4011,446.23,1,28,108
4012,446.23,1,29,189
4013,446.23,2,27,2202
4014,446.23,2,28,96
4015,446.23,2,29,53
4016,446.23,3,27,3159
4017,446.23,3,28,41
4018,446.23,3,29,109
4019,446.23,4,27,959
4020,446.23,4,28,256
4021,446.23,4,29,191
4022,446.23,5,27,1094
4023,446.23,5,28,149
4024,446.23,5,29,161
4025,446.23,6,27,783
4026,446.23,6,28,230
4027,446.23,6,29,95
4028,446.23,7,27,825
4029,446.23,7,28,55
4030,446.23,7,29,41
4031,446.23,8,25,67
4032,446.23,8,27,1835
4033,446.23,8,28,369
4034,446.23,8,29,218
4035,446.23,9,28,122
4036,446.23,9,29,206
4037,446.23,10,27,905
4038,446.23,10,28,206
4039,446.23,10,29,177
4040,446.23,11,27,2658
4041,446.23,11,28,108
4042,446.23,11,29,136
4043,446.23,12,27,636
4044,446.23,12,28,502
4045,446.23,12,29,83
4046,446.26,1,27,892
4047,446.26,4,27,1106
4048,447.23,1,27,2488
4049,447.23,1,28,54
4050,447.23,1,29,227
4051,447.23,2,27,2621
4052,447.23,2,28,257
4053,447.23,2,29,147
4054,447.23,3,27,2633
4055,447.23,3,28,200
4056,447.23,3,29,364
4057,447.23,4,27,958
4058,447.23,4,28,216
4059,447.23,4,29,54
4060,447.23,5,27,1797
4061,447.23,5,28,393
4062,447.23,5,29,202
4063,447.23,6,24,68
4064,447.23,6,27,2500
4065,447.23,6,28,162
4066,447.23,6,29,396
4067,447.23,7,28,161
4068,447.23,7,29,55
4069,447.23,8,25,67
4070,447.23,8,27,2093
4071,447.23,8,28,244
4072,447.23,8,29,40
4073,447.23,9,27,1095
4074,447.23,9,28,215
4075,447.23,9,29,232
4076,447.23,9,32,121
4077,447.23,10,27,1647
4078,447.23,10,28,149
4079,447.23,10,29,136
4080,447.23,11,27,823
4081,447.23,11,28,68
4082,447.23,11,29,311
4083,447.23,12,27,810
4084,447.23,12,29,53
4085,448.17,9,36,230
4086,449.11,6,24,40
4087,449.14,12,23,121
4088,449.17,11,25,217
4089,450.08,6,25,216
4090,450.11,3,25,283
4091,451.05,6,25,229
4092,451.05,8,23,95
4093,451.08,9,32,202
4094,451.08,11,23,55
4095,451.11,4,24,28
4096,452.02,3,23,202
4097,452.05,4,24,96
4098,452.05,9,23,136
4099,452.99,7,39,1149
4100,453.02,7,32,42
4101,453.05,7,23,96
4102,453.99,4,25,107
4103,453.99,6,23,107
4104,453.99,8,24,53
4105,454.02,3,24,96
4106,454.02,3,25,148
4107,454.93,1,20,393
4108,454.93,2,20,134
4109,454.93,8,24,67
4110,454.93,11,32,108
4111,454.96,2,25,215
4112,454.96,7,25,122
4113,454.99,4,25,40
4114,454.99,12,33,1499
4115,455.93,2,20,245
4116,455.93,3,37,325
4117,455.93,3,38,377
4118,455.93,3,39,851
4119,455.93,6,31,136
4120,455.93,7,32,68
4121,455.93,11,32,151
4122,455.96,6,23,123
4123,455.96,12,33,433
4124,456.9,3,23,150
4125,456.9,12,33,554
4126,456.93,1,20,27
4127,456.93,3,38,987
4128,456.93,3,39,352
4129,456.93,10,24,67
4130,456.93,11,32,28
4131,457.84,5,27,918
4132,457.87,7,23,175
4133,457.9,12,23,108
4134,458.81,2,24,81
4135,458.81,7,39,1269
4136,458.84,8,23,95
4137,458.87,5,23,162
4138,458.87,12,24,107
4139,459.78,7,37,1066
4140,459.78,12,33,3037
4141,459.81,10,24,42
4142,459.81,12,24,42
4143,459.84,3,37,879
4144,460.75,5,25,175
4145,460.75,5,27,825
4146,460.75,7,25,176
4147,460.75,9,20,229
4148,460.75,12,27,797
4149,460.78,6,32,26
4150,460.78,11,25,231
4151,460.78,12,33,636
4152,460.81,10,23,26
4153,460.81,11,23,15
4154,460.81,12,33,769
4155,461.72,7,37,1093
4156,461.75,3,23,176
4157,461.75,3,25,150
4158,461.75,8,27,809
4159,461.75,11,25,230
4160,461.78,7,38,811
4161,462.69,5,33,1633
4162,462.72,6,27,973
4163,462.75,7,27,783
4164,462.75,9,31,163
4165,462.75,12,33,1025
4166,463.66,9,27,1093
4167,463.69,5,33,2364
4168,463.69,11,33,2510
4169,463.72,9,27,933
4170,464.63,4,23,107
4171,464.63,5,32,82
4172,464.63,6,27,1770
4173,464.63,6,32,28
4174,464.63,7,23,82
4175,464.63,7,27,1554
4176,464.63,8,25,67
4177,464.63,8,27,1754
4178,464.63,9,20,285
4179,464.63,9,27,811
4180,464.63,10,27,1052
4181,464.63,11,27,864
4182,464.63,12,27,825
4183,464.69,2,25,163
4184,464.69,5,33,1458
4185,464.69,11,24,109
4186,465.63,5,27,744
4187,465.63,6,32,83
4188,465.63,7,24,41
4189,465.63,7,27,649
4190,465.63,7,38,865
4191,465.63,8,24,15
4192,465.63,9,20,567
4193,465.63,9,27,971
4194,465.63,11,27,771
4195,465.63,12,27,649
4196,466.57,5,33,1743
4197,466.63,3,23,96
4198,466.63,3,24,136
4199,466.63,5,27,825
4200,466.63,5,33,3445
4201,466.63,6,23,13
4202,466.63,6,27,621
4203,466.63,7,23,40
4204,466.63,8,27,702
4205,466.63,10,27,890
4206,466.63,11,27,931
4207,466.63,12,27,986
4208,467.6,11,30,215
4209,468.51,7,30,107
4210,468.51,7,31,312
4211,468.51,9,30,122
4212,468.51,9,31,216
4213,469.51,3,23,135
4214,469.51,7,30,259
4215,469.51,7,31,163
4216,469.51,9,30,164
4217,469.51,9,31,217
4218,469.54,12,33,1648
4219,470.48,6,31,122
4220,470.51,7,30,95
4221,470.51,7,31,229
4222,470.51,9,25,351
4223,470.51,9,30,161
4224,470.51,9,31,229
4225,471.45,11,25,339
4226,471.48,2,23,121
4227,472.39,3,24,81
4228,472.39,4,31,190
4229,472.39,5,30,188
4230,472.42,5,33,703
4231,473.39,4,30,283
4232,473.39,4,31,243
4233,473.39,5,30,566
4234,473.39,9,30,109
4235,474.33,2,24,96
4236,474.33,9,23,80
4237,474.33,9,24,96
4238,474.33,10,23,82
4239,474.39,4,30,122
4240,474.39,4,31,188
4241,474.39,5,31,1175
4242,474.39,11,31,229
4243,475.33,9,24,81
4244,475.33,9,25,216
4245,475.33,11,23,27
4246,475.33,12,24,42
4247,475.36,3,31,122
4248,476.33,4,30,55
4249,476.33,11,24,108
4250,476.33,12,24,42
4251,476.33,12,25,135
4252,477.24,1,31,203
4253,477.27,9,31,176
4254,481.15,8,33,337
4255,482.12,2,23,82
4256,483.09,10,30,107
4257,484.03,1,30,310
4258,484.03,1,31,756
4259,484.03,1,32,135
4260,484.03,1,35,337
4261,484.03,2,30,28
4262,484.03,2,31,621
4263,484.03,2,32,283
4264,484.03,2,39,864
4265,484.03,3,20,216
4266,484.03,3,30,445
4267,484.03,3,31,470
4268,484.03,3,32,269
4269,484.03,3,38,933
4270,484.03,3,39,620
4271,484.03,4,20,580
4272,484.03,4,30,285
4273,484.03,4,31,241
4274,484.03,4,32,95
